Hindi-Sanayak,14028,hʌt̪ɔɾija,hammer,,hʌt̪ɔɾija,,kannauji
Hindi-Dhubar,14028,hʌt̪ɔɾija,hammer,,hʌt̪ɔɾija,,kannauji
Hindi-Jamniya,14028,hʌt̪ɔɾija,hammer,,hʌt̪ɔɾija,,kannauji
Hindi-Gohaniya,14028,hʌt̪ʌuɖija,hammer,,hʌt̪ʌuɖija,,kannauji
Dehati-Badeli,,bo,"he (3rd sg, masculine)",,bo,,kannauji
Hindi-Rohili,,bo,"he (3rd sg, masculine)",,bo,,kannauji
Hindi-Sanayak,,bo,"he (3rd sg, masculine)",,bo,,kannauji
Dehati-Kirkkichiyapur,,bo,"he (3rd sg, masculine)",,bo,,kannauji
Hindi-Jamniya,,bo,"he (3rd sg, masculine)",,bo,,kannauji
Hindi-Gohaniya,,bo,"he (3rd sg, masculine)",,bo,,kannauji
Dehati-Madnapur,,bo,"he (3rd sg, masculine)",,bo,,kannauji
Kannauji-Central,,bɔ,"he (3rd sg, masculine)",,bɔ,,kannauji
Dehati-Sikandarpur,,bɛ,"he (3rd sg, masculine)",,bɛ,,kannauji
Hindi-Dhubar,,bɛ,"he (3rd sg, masculine)",,bɛ,,kannauji
Hindi-Saraiyya,,wu,"he (3rd sg, masculine)",,wu,,kannauji
Hindi-Gabchariyapur,,ʋo,"he (3rd sg, masculine)",,ʋo,,kannauji
Hindi-Sarhati,,ʋo,"he (3rd sg, masculine)",,ʋo,,kannauji
Hindi-Jamniya,,mʌɾgo,he died,,mʌɾgo,,kannauji
Dehati-Sikandarpur,,mʌɾgʌja,he died,,mʌɾgʌja,,kannauji
Dehati-Kirkkichiyapur,,mʌɾgʌu,he died,,mʌɾgʌu,,kannauji
Hindi-Gabchariyapur,,mʌɾgʌu,he died,,mʌɾgʌu,,kannauji
Hindi-Rohili,,mʌɾigo,he died,,mʌɾigo,,kannauji
Hindi-Sanayak,,mʌɾigo,he died,,mʌɾigo,,kannauji
Kannauji-Central,,mʌɾigo,he died,,mʌɾigo,,kannauji
Hindi-Gohaniya,,mʌɾigo,he died,,mʌɾigo,,kannauji
Hindi-Sarhati,,mʌɾigo,he died,,mʌɾigo,,kannauji
Hindi-Saraiyya,,mʌɾigo,he died,,mʌɾigo,,kannauji
Dehati-Madnapur,,mʌɾigo,he died,,mʌɾigo,,kannauji
Dehati-Kirkkichiyapur,,mʌɾijo,he died,,mʌɾijo,,kannauji
Hindi-Dhubar,,mʌɾijo,he died,,mʌɾijo,,kannauji
Dehati-Badeli,,mʌɾjo,he died,,mʌɾjo,,kannauji
Hindi-Gohaniya,,bɦuklʌggʌji,he is hungry,,bɦuklʌggʌji,,kannauji
Dehati-Badeli,,bɦuklʌgi,he is hungry,,bɦuklʌgi,,kannauji
Hindi-Sanayak,,bɦuklʌgi,he is hungry,,bɦuklʌgi,,kannauji
Hindi-Dhubar,,bɦuklʌgi,he is hungry,,bɦuklʌgi,,kannauji
Kannauji-Central,,bɦuklʌgi,he is hungry,,bɦuklʌgi,,kannauji
Hindi-Gabchariyapur,,bɦuklʌgi,he is hungry,,bɦuklʌgi,,kannauji
Dehati-Sikandarpur,,bɦuklʌgiaj,he is hungry,,bɦuklʌgiaj,,kannauji
Hindi-Rohili,,bɦuklʌgihɛ,he is hungry,,bɦuklʌgihɛ,,kannauji
Dehati-Kirkkichiyapur,,bɦuklʌgihɛ,he is hungry,,bɦuklʌgihɛ,,kannauji
Hindi-Jamniya,,bɦuklʌgihɛ,he is hungry,,bɦuklʌgihɛ,,kannauji
Hindi-Saraiyya,,bɦuklʌgihɛ,he is hungry,,bɦuklʌgihɛ,,kannauji
Hindi-Sarhati,,bɦukɛhɛ,he is hungry,,bɦukɛhɛ,,kannauji
Dehati-Madnapur,,bɦukɛhɛ,he is hungry,,bɦukɛhɛ,,kannauji
Hindi-Saraiyya,,pijaslʌgihɛ,he is thirsty,,pijaslʌgihɛ,,kannauji
Dehati-Sikandarpur,,pjaslʌgi,he is thirsty,,pjaslʌgi,,kannauji
Dehati-Badeli,,pjaslʌgi,he is thirsty,,pjaslʌgi,,kannauji
Hindi-Rohili,,pjaslʌgi,he is thirsty,,pjaslʌgi,,kannauji
Hindi-Sanayak,,pjaslʌgi,he is thirsty,,pjaslʌgi,,kannauji
Dehati-Kirkkichiyapur,,pjaslʌgi,he is thirsty,,pjaslʌgi,,kannauji
Hindi-Dhubar,,pjaslʌgi,he is thirsty,,pjaslʌgi,,kannauji
Hindi-Jamniya,,pjaslʌgi,he is thirsty,,pjaslʌgi,,kannauji
Hindi-Gabchariyapur,,pjaslʌgi,he is thirsty,,pjaslʌgi,,kannauji
Kannauji-Central,,pjasɛhɛ,he is thirsty,,pjasɛhɛ,,kannauji
Hindi-Gohaniya,,pjasɛhɛ,he is thirsty,,pjasɛhɛ,,kannauji
Hindi-Sarhati,,pjasɛhɛ,he is thirsty,,pjasɛhɛ,,kannauji
Dehati-Madnapur,,pjasɛhɛ,he is thirsty,,pjasɛhɛ,,kannauji
Dehati-Sikandarpur,,maɾa,he killed,,maɾa,,kannauji
Hindi-Sarhati,,maɾa,he killed,,maɾa,,kannauji
Hindi-Sanayak,,maɾd̪o,he killed,,maɾd̪o,,kannauji
Hindi-Dhubar,,maɾd̪o,he killed,,maɾd̪o,,kannauji
Hindi-Gabchariyapur,,maɾd̪ʌu,he killed,,maɾd̪ʌu,,kannauji
Hindi-Rohili,,maɾo,he killed,,maɾo,,kannauji
Hindi-Sanayak,,maɾo,he killed,,maɾo,,kannauji
Kannauji-Central,,maɾo,he killed,,maɾo,,kannauji
Hindi-Jamniya,,maɾo,he killed,,maɾo,,kannauji
Dehati-Kirkkichiyapur,,maɾu,he killed,,maɾu,,kannauji
Hindi-Gohaniya,,maɾɖaɾo,he killed,,maɾɖaɾo,,kannauji
Hindi-Saraiyya,,maɾɖaɾo,he killed,,maɾɖaɾo,,kannauji
Dehati-Madnapur,,maɾɖaɾo,he killed,,maɾɖaɾo,,kannauji
Dehati-Badeli,,maɾɖaɾu,he killed,,maɾɖaɾu,,kannauji
Hindi-Sanayak,,leʈgo,he lay down,,leʈgo,,kannauji
Hindi-Rohili,,leʈgʌja,he lay down,,leʈgʌja,,kannauji
Hindi-Rohili,,leʈgʌja,he lay down,,leʈgʌja,,kannauji
Hindi-Gohaniya,,leʈigo,he lay down,,leʈigo,,kannauji
Hindi-Jamniya,,loʈgʌijɛ,he lay down,,loʈgʌijɛ,,kannauji
Hindi-Saraiyya,,pʌɾohɛ,he lay down,,pʌɾohɛ,,kannauji
Hindi-Sarhati,,pʌɾɾɛ,he lay down,,pʌɾɾɛ,,kannauji
Kannauji-Central,,pʌɾɾʌhu,he lay down,,pʌɾɾʌhu,,kannauji
Dehati-Madnapur,,pʌɾɾʌhɛ,he lay down,,pʌɾɾʌhɛ,,kannauji
Hindi-Gabchariyapur,,pʌɾɾʌjɛ,he lay down,,pʌɾɾʌjɛ,,kannauji
Hindi-Rohili,,pʌɾɾʌu,he lay down,,pʌɾɾʌu,,kannauji
Dehati-Kirkkichiyapur,,pʌɾɾʌu,he lay down,,pʌɾɾʌu,,kannauji
Hindi-Dhubar,,pʌɾɾʌu,he lay down,,pʌɾɾʌu,,kannauji
Dehati-Sikandarpur,,pʌɾɾʌɔ,he lay down,,pʌɾɾʌɔ,,kannauji
Dehati-Badeli,,pʌɾɾʌɔ,he lay down,,pʌɾɾʌɔ,,kannauji
Dehati-Kirkkichiyapur,3936,khopəɖi,head,,khopəɖi,,kannauji
Hindi-Gabchariyapur,3936,khopəɖi,head,,khopəɖi,,kannauji
Dehati-Madnapur,3936,khopəɖi,head,,khopəɖi,,kannauji
Hindi-Sarhati,3936,khopʌɖi,head,,khopʌɖi,,kannauji
Dehati-Sikandarpur,10247,muɖ,head,,muɖ,,kannauji
Dehati-Badeli,10247,muɖ,head,,muɖ,,kannauji
Hindi-Rohili,10247,muɖ,head,,muɖ,,kannauji
Hindi-Sanayak,10247,muɖ,head,,muɖ,,kannauji
Dehati-Kirkkichiyapur,10247,muɖ,head,,muɖ,,kannauji
Hindi-Dhubar,10247,muɖ,head,,muɖ,,kannauji
Hindi-Jamniya,10247,muɖ,head,,muɖ,,kannauji
Hindi-Gohaniya,10247,muɖ,head,,muɖ,,kannauji
Hindi-Sarhati,10247,muɖ,head,,muɖ,,kannauji
Hindi-Saraiyya,10247,muɖ,head,,muɖ,,kannauji
Dehati-Madnapur,10247,muɖ,head,,muɖ,,kannauji
Dehati-Sikandarpur,12452,sɪɾ,head,,sɪɾ,,kannauji
Hindi-Rohili,12452,sɪɾ,head,,sɪɾ,,kannauji
Dehati-Kirkkichiyapur,,sʌɾ,head,,sʌɾ,,kannauji
Kannauji-Central,,sʌɾ,head,,sʌɾ,,kannauji
Dehati-Madnapur,e80,dilu,heart,,dilu,,kannauji
Dehati-Sikandarpur,e80,dɪl,heart,,dɪl,,kannauji
Dehati-Badeli,e80,dɪl,heart,,dɪl,,kannauji
Hindi-Rohili,e80,dɪl,heart,,dɪl,,kannauji
Hindi-Sanayak,e80,dɪl,heart,,dɪl,,kannauji
Dehati-Kirkkichiyapur,e80,dɪl,heart,,dɪl,,kannauji
Hindi-Dhubar,e80,dɪl,heart,,dɪl,,kannauji
Kannauji-Central,e80,dɪl,heart,,dɪl,,kannauji
Hindi-Jamniya,e80,dɪl,heart,,dɪl,,kannauji
Hindi-Gohaniya,e80,dɪl,heart,,dɪl,,kannauji
Hindi-Gabchariyapur,e80,dɪl,heart,,dɪl,,kannauji
Hindi-Sarhati,e80,dɪl,heart,,dɪl,,kannauji
Hindi-Saraiyya,e80,dɪl,heart,,dɪl,,kannauji
Dehati-Sikandarpur,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Dehati-Badeli,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Hindi-Rohili,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Hindi-Sanayak,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Dehati-Kirkkichiyapur,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Hindi-Dhubar,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Kannauji-Central,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Hindi-Jamniya,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Hindi-Gohaniya,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Hindi-Gabchariyapur,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Hindi-Sarhati,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Hindi-Saraiyya,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Dehati-Madnapur,9465,bɦaɾi,heavy,,bɦaɾi,,kannauji
Hindi-Rohili,12583,siŋ,horns,,siŋ,,kannauji
Hindi-Sanayak,12583,siŋ,horns,,siŋ,,kannauji
Dehati-Kirkkichiyapur,12583,siŋ,horns,,siŋ,,kannauji
Hindi-Dhubar,12583,siŋ,horns,,siŋ,,kannauji
Hindi-Jamniya,12583,siŋ,horns,,siŋ,,kannauji
Hindi-Saraiyya,12583,siŋ,horns,,siŋ,,kannauji
Dehati-Badeli,12583,siŋg,horns,,siŋg,,kannauji
Kannauji-Central,12583,siŋg,horns,,siŋg,,kannauji
Hindi-Gohaniya,12583,siŋg,horns,,siŋg,,kannauji
Hindi-Gabchariyapur,12583,siŋg,horns,,siŋg,,kannauji
Hindi-Sarhati,12583,siŋg,horns,,siŋg,,kannauji
Dehati-Madnapur,12583,siŋgʊ,horns,,siŋgʊ,,kannauji
Dehati-Sikandarpur,12583,sĩŋ,horns,,sĩŋ,,kannauji
Dehati-Sikandarpur,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Dehati-Badeli,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Hindi-Rohili,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Hindi-Sanayak,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Dehati-Kirkkichiyapur,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Hindi-Dhubar,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Kannauji-Central,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Hindi-Jamniya,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Hindi-Gabchariyapur,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Hindi-Sarhati,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Hindi-Saraiyya,e70,gʌɾʌm,hot (water),,gʌɾʌm,,kannauji
Dehati-Kirkkichiyapur,5679,t̪at̪o,hot (water),,t̪at̪o,,kannauji
Hindi-Sarhati,5679,t̪at̪o,hot (water),,t̪at̪o,,kannauji
Dehati-Madnapur,5679,t̪at̪o,hot (water),,t̪at̪o,,kannauji
Dehati-Sikandarpur,5679,t̪ʌt̪o,hot (water),,t̪ʌt̪o,,kannauji
Dehati-Badeli,5679,t̪ʌt̪t̪o,hot (water),,t̪ʌt̪t̪o,,kannauji
Hindi-Gohaniya,5679,t̪ʌt̪t̪o,hot (water),,t̪ʌt̪t̪o,,kannauji
Dehati-Sikandarpur,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Dehati-Badeli,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Hindi-Rohili,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Hindi-Sanayak,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Dehati-Kirkkichiyapur,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Hindi-Dhubar,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Kannauji-Central,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Hindi-Jamniya,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Hindi-Gohaniya,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Hindi-Gabchariyapur,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Hindi-Sarhati,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Hindi-Saraiyya,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Dehati-Madnapur,4428,gɦʌɾ,house,,gɦʌɾ,,kannauji
Dehati-Sikandarpur,,kit̪t̪o,how many?,,kit̪t̪o,,kannauji
Dehati-Sikandarpur,,kit̪t̪o,how many?,,kit̪t̪o,,kannauji
Dehati-Sikandarpur,,kɪt̪na,how many?,,kɪt̪na,,kannauji
Hindi-Sarhati,,kɪt̪nɛ,how many?,,kɪt̪nɛ,,kannauji
Hindi-Rohili,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Hindi-Rohili,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Hindi-Dhubar,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Hindi-Dhubar,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Kannauji-Central,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Kannauji-Central,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Hindi-Jamniya,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Hindi-Jamniya,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Hindi-Gohaniya,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Hindi-Gohaniya,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Hindi-Gabchariyapur,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Hindi-Gabchariyapur,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Dehati-Madnapur,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Dehati-Madnapur,,kɪt̪t̪o,how many?,,kɪt̪t̪o,,kannauji
Dehati-Badeli,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Dehati-Badeli,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Hindi-Sanayak,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Hindi-Sanayak,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Dehati-Kirkkichiyapur,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Dehati-Kirkkichiyapur,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Hindi-Dhubar,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Hindi-Dhubar,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Hindi-Saraiyya,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Hindi-Saraiyya,,kɪt̪t̪ɛ,how many?,,kɪt̪t̪ɛ,,kannauji
Hindi-Sanayak,e71,ad̪mi,husband,,ad̪mi,,kannauji
Hindi-Gohaniya,e71,ad̪mi,husband,,ad̪mi,,kannauji
Dehati-Badeli,e71,ad̪əmi,husband,,ad̪əmi,,kannauji
Dehati-Kirkkichiyapur,e71,ad̪əmi,husband,,ad̪əmi,,kannauji
Kannauji-Central,e71,ad̪əmi,husband,,ad̪əmi,,kannauji
Dehati-Madnapur,e71,ad̪əmi,husband,,ad̪əmi,,kannauji
Dehati-Sikandarpur,e71,ad̪ɨmi,husband,,ad̪ɨmi,,kannauji
Hindi-Rohili,e71,ad̪ɨmi,husband,,ad̪ɨmi,,kannauji
Hindi-Dhubar,e71,ad̪ɨmi,husband,,ad̪ɨmi,,kannauji
Hindi-Jamniya,e71,ad̪ɨmi,husband,,ad̪ɨmi,,kannauji
Hindi-Gabchariyapur,e71,ad̪ɨmi,husband,,ad̪ɨmi,,kannauji
Hindi-Sarhati,e71,ad̪ɨmi,husband,,ad̪ɨmi,,kannauji
Hindi-Saraiyya,e71,ad̪ɨmi,husband,,ad̪ɨmi,,kannauji
Hindi-Dhubar,,khʌsʌm,husband,,khʌsʌm,,kannauji
Hindi-Gohaniya,,mʌnʌj,husband,,mʌnʌj,,kannauji
Dehati-Madnapur,,mʌnʌj,husband,,mʌnʌj,,kannauji
Hindi-Rohili,,kaʈa,it bit (the dog),,kaʈa,,kannauji
Dehati-Badeli,,kaʈikhau,it bit (the dog),,kaʈikhau,,kannauji
Hindi-Sarhati,,kaʈikhʌɔ,it bit (the dog),,kaʈikhʌɔ,,kannauji
Kannauji-Central,,kaʈkau,it bit (the dog),,kaʈkau,,kannauji
Hindi-Jamniya,,kaʈkhau,it bit (the dog),,kaʈkhau,,kannauji
Hindi-Rohili,,kaʈkhaʋ,it bit (the dog),,kaʈkhaʋ,,kannauji
Hindi-Sarhati,,kaʈlija,it bit (the dog),,kaʈlija,,kannauji
Hindi-Gohaniya,,kaʈlo,it bit (the dog),,kaʈlo,,kannauji
Hindi-Gabchariyapur,,kaʈlʌu,it bit (the dog),,kaʈlʌu,,kannauji
Hindi-Gabchariyapur,,kaʈlʌu,it bit (the dog),,kaʈlʌu,,kannauji
Dehati-Sikandarpur,,kaʈo,it bit (the dog),,kaʈo,,kannauji
Hindi-Sanayak,,kaʈo,it bit (the dog),,kaʈo,,kannauji
Hindi-Saraiyya,,kaʈəlo,it bit (the dog),,kaʈəlo,,kannauji
Hindi-Gohaniya,,kaʈɨkhaʋ,it bit (the dog),,kaʈɨkhaʋ,,kannauji
Dehati-Madnapur,,kaʈɪkhaʋu,it bit (the dog),,kaʈɪkhaʋu,,kannauji
Hindi-Dhubar,,khajlʌu,it bit (the dog),,khajlʌu,,kannauji
Hindi-Dhubar,,khajlʌu,it bit (the dog),,khajlʌu,,kannauji
Dehati-Kirkkichiyapur,,khʌjlo,it bit (the dog),,khʌjlo,,kannauji
Hindi-Sarhati,,bʌɾɾohɛ,it burns,,bʌɾɾohɛ,,kannauji
Dehati-Kirkkichiyapur,,bʌɾɾʌhahɛ,it burns,,bʌɾɾʌhahɛ,,kannauji
Hindi-Dhubar,,bʌɾɾʌhɛ,it burns,,bʌɾɾʌhɛ,,kannauji
Hindi-Gabchariyapur,,bʌɾɾʌu,it burns,,bʌɾɾʌu,,kannauji
Dehati-Badeli,,dʒɛt̪t̪ɛhe,it burns,,dʒɛt̪t̪ɛhe,,kannauji
Hindi-Gohaniya,,dʒʌlt̪ɨhe,it burns,,dʒʌlt̪ɨhe,,kannauji
Hindi-Saraiyya,,dʒʌlɾʌjihɛ,it burns,,dʒʌlɾʌjihɛ,,kannauji
Hindi-Rohili,,dʒʌt̪he,it burns,,dʒʌt̪he,,kannauji
Dehati-Sikandarpur,,dʒʌt̪t̪ahe,it burns,,dʒʌt̪t̪ahe,,kannauji
Hindi-Sanayak,,dʒʌt̪t̪ɛ,it burns,,dʒʌt̪t̪ɛ,,kannauji
Hindi-Sarhati,,dʒʌt̪ɛ,it burns,,dʒʌt̪ɛ,,kannauji
Kannauji-Central,,dʒʌɾɾʌho,it burns,,dʒʌɾɾʌho,,kannauji
Kannauji-Central,,dʒʌɾɾʌho,it burns,,dʒʌɾɾʌho,,kannauji
Dehati-Madnapur,,dʒʌɾɾʌho,it burns,,dʒʌɾɾʌho,,kannauji
Dehati-Madnapur,,dʒʌɾɾʌho,it burns,,dʒʌɾɾʌho,,kannauji
Hindi-Jamniya,,dʒʌɾɾʌihɛ,it burns,,dʒʌɾɾʌihɛ,,kannauji
Hindi-Jamniya,,dʒʌɾɾʌihɛ,it burns,,dʒʌɾɾʌihɛ,,kannauji
Hindi-Gohaniya,,uɖat̪hɛ,it is flying,,uɖat̪hɛ,,kannauji
Kannauji-Central,,uɖirʌhɔhe,it is flying,,uɖirʌhɔhe,,kannauji
Hindi-Sarhati,,uɖɾɔ,it is flying,,uɖɾɔ,,kannauji
Dehati-Sikandarpur,,uɖɾʌhahe,it is flying,,uɖɾʌhahe,,kannauji
Hindi-Jamniya,,uɖɾʌihɛ,it is flying,,uɖɾʌihɛ,,kannauji
Dehati-Kirkkichiyapur,,uɖɾʌu,it is flying,,uɖɾʌu,,kannauji
Hindi-Sanayak,,uɖʌt̪,it is flying,,uɖʌt̪,,kannauji
Dehati-Kirkkichiyapur,,uɖʌt̪hɛ,it is flying,,uɖʌt̪hɛ,,kannauji
Hindi-Dhubar,,uɖʌt̪hɛ,it is flying,,uɖʌt̪hɛ,,kannauji
Hindi-Jamniya,,uɖʌt̪hɛ,it is flying,,uɖʌt̪hɛ,,kannauji
Hindi-Saraiyya,,uɖʌt̪hɛ,it is flying,,uɖʌt̪hɛ,,kannauji
Dehati-Madnapur,,uɖʌt̪ihɛ,it is flying,,uɖʌt̪ihɛ,,kannauji
Dehati-Badeli,,ʊɖəjɔ,it is flying,,ʊɖəjɔ,,kannauji
Hindi-Rohili,,ʊɖʌt̪he,it is flying,,ʊɖʌt̪he,,kannauji
Hindi-Gabchariyapur,,ʊɖʌt̪he,it is flying,,ʊɖʌt̪he,,kannauji
Hindi-Sanayak,e72,tʃakku,knife,,tʃakku,,kannauji
Dehati-Kirkkichiyapur,e72,tʃakku,knife,,tʃakku,,kannauji
Hindi-Dhubar,e72,tʃakku,knife,,tʃakku,,kannauji
Kannauji-Central,e72,tʃakku,knife,,tʃakku,,kannauji
Hindi-Jamniya,e72,tʃakku,knife,,tʃakku,,kannauji
Hindi-Saraiyya,e72,tʃakku,knife,,tʃakku,,kannauji
Hindi-Sarhati,e72,tʃaku,knife,,tʃaku,,kannauji
Hindi-Gohaniya,e72,tʃʌkku,knife,,tʃʌkku,,kannauji
Hindi-Gabchariyapur,e72,tʃʌkku,knife,,tʃʌkku,,kannauji
Hindi-Rohili,e72,tʃʌkua,knife,,tʃʌkua,,kannauji
Dehati-Sikandarpur,e72,tʃʌkuʌ,knife,,tʃʌkuʌ,,kannauji
Dehati-Badeli,e72,tʃʌkʊa,knife,,tʃʌkʊa,,kannauji
Hindi-Sarhati,e72,tʃʌkʊa,knife,,tʃʌkʊa,,kannauji
Dehati-Madnapur,e72,tʃʌkʊɐ,knife,,tʃʌkʊɐ,,kannauji
Dehati-Sikandarpur,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Dehati-Badeli,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Rohili,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Sanayak,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Dehati-Kirkkichiyapur,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Dhubar,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Kannauji-Central,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Jamniya,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Gohaniya,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Gabchariyapur,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Sarhati,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Saraiyya,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Dehati-Madnapur,7733,pʌt̪t̪a,leaf,,pʌt̪t̪a,,kannauji
Hindi-Dhubar,11533,baj,left,,baj,,kannauji
Hindi-Sanayak,11533,baja,left,,baja,,kannauji
Hindi-Sanayak,11533,baja,left,,baja,,kannauji
Dehati-Kirkkichiyapur,11533,baja,left,,baja,,kannauji
Dehati-Kirkkichiyapur,11533,baja,left,,baja,,kannauji
Hindi-Jamniya,11533,bajo,left,,bajo,,kannauji
Hindi-Jamniya,11533,bajo,left,,bajo,,kannauji
Kannauji-Central,11533,bajɛ,left,,bajɛ,,kannauji
Kannauji-Central,11533,bajɛ,left,,bajɛ,,kannauji
Hindi-Gohaniya,11533,baʋo,left,,baʋo,,kannauji
Dehati-Madnapur,11533,baʋo,left,,baʋo,,kannauji
Hindi-Sanayak,11533,bãʋo,left,,bãʋo,,kannauji
Dehati-Sikandarpur,5539,deɭo,left,,deɭo,,kannauji
Dehati-Sikandarpur,5539,deɭo,left,,deɭo,,kannauji
Hindi-Jamniya,2368,uɭʈa,left,,uɭʈa,,kannauji
Hindi-Rohili,2368,uɭʈo,left,,uɭʈo,,kannauji
Hindi-Sarhati,2368,uɭʈo,left,,uɭʈo,,kannauji
Dehati-Badeli,5539,ɖeɖo,left,,ɖeɖo,,kannauji
Dehati-Badeli,5539,ɖeɖo,left,,ɖeɖo,,kannauji
Dehati-Kirkkichiyapur,5539,ɖeɾa,left,,ɖeɾa,,kannauji
Hindi-Gabchariyapur,5539,ɖeɾo,left,,ɖeɾo,,kannauji
Hindi-Gabchariyapur,5539,ɖeɾo,left,,ɖeɾo,,kannauji
Hindi-Saraiyya,5539,ɖiʋʌɾa,left,,ɖiʋʌɾa,,kannauji
Hindi-Rohili,,ɖɦeɖa,left,,ɖɦeɖa,,kannauji
Dehati-Sikandarpur,4272,goɖo,leg,,goɖo,,kannauji
Hindi-Sanayak,4272,goɖo,leg,,goɖo,,kannauji
Hindi-Dhubar,4272,goɖo,leg,,goɖo,,kannauji
Dehati-Sikandarpur,8056,paj,leg,,paj,,kannauji
Hindi-Gabchariyapur,8056,paj,leg,,paj,,kannauji
Dehati-Badeli,8056,paʋ,leg,,paʋ,,kannauji
Hindi-Rohili,8056,paʋ,leg,,paʋ,,kannauji
Hindi-Sanayak,8056,paʋ,leg,,paʋ,,kannauji
Dehati-Kirkkichiyapur,8056,paʋ,leg,,paʋ,,kannauji
Hindi-Jamniya,8056,paʋ,leg,,paʋ,,kannauji
Hindi-Saraiyya,8056,paʋ,leg,,paʋ,,kannauji
